Agent setting:  OrderedDict([('actor_critic_dim', 128), ('n_hidden', 1), ('pi_lr', 0.0001), ('qf_vf_lr', 0.0001), ('sample_for_eval', False), ('use_true_q', False), ('entropy_scale', 0.005), ('l_param', 6), ('N_param', 64), ('optim_type', 'wis'), ('q_update_type', 'sac'), ('use_replay', True), ('use_target', False), ('batch_size', 32), ('use_hard_policy', False), ('use_hard_value', False), ('n_action_points', 128)])
Num. Integration points: 187
Start run at: 2020-10-13 01:35:04.347467

=== EVAL :: ep: 0, r: -18.589694227688852, n_steps: 50, elapsed: 00:00:00
Train:: ep: 8967, r: -107.06430549553349, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8968, r: -104.35433063068014, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8969, r: -110.4809373901724, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8970, r: -105.20373926745454, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8971, r: -102.91197573379597, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8972, r: -110.26692302299395, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8973, r: -109.35874420124586, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8974, r: -106.5872122486964, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8975, r: -106.10952568239354, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8976, r: -109.23391857327222, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8977, r: -109.8407059680129, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8978, r: -108.15327587078124, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8979, r: -107.81279671991547, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8980, r: -106.14753183059295, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8981, r: -103.61214690101758, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8982, r: -104.9990477020728, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8983, r: -110.08055163852761, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8984, r: -108.5486570777476, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8985, r: -102.9067056931861, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8986, r: -107.83448493553708, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8987, r: -105.99292418559054, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8988, r: -110.83710734131954, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8989, r: -102.51327267704977, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8990, r: -105.89734173197205, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8991, r: -106.84950002083869, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8992, r: -109.95791653553718, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8993, r: -106.7683626824101, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8994, r: -109.52430008125592, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8995, r: -108.00338218332858, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8996, r: -108.43383416636019, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8997, r: -108.26893863545698, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8998, r: -107.27442707584883, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8999, r: -107.97760937790729, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9000, r: -110.01250831734612, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9001, r: -105.06756723844293, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9002, r: -104.66335138496217, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9003, r: -108.47443739730934, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9004, r: -109.06657780639077, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9005, r: -108.12650850544975, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9006, r: -109.74879023044744, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9007, r: -107.90598300714176, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9008, r: -107.17007071827065, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9009, r: -103.15666478446846, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9010, r: -103.42648147733684, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9011, r: -110.74296278047026, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9012, r: -108.13781233154312, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9013, r: -104.22761478452199, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9014, r: -102.73837581832773, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9015, r: -103.61885704563896, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9016, r: -104.74252785877226, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9017, r: -107.3796850706505, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9018, r: -108.81505409555534, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9019, r: -105.11560864095118, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9020, r: -110.95055744116887, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9021, r: -105.31395243932448, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9022, r: -104.43226868063027, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9023, r: -108.12933984919238, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9024, r: -106.80191297411736, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9025, r: -108.18626035576426, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9026, r: -107.26952983090665, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9027, r: -108.0793897519028, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9028, r: -104.09705112831014, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9029, r: -105.34564856903187, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9030, r: -103.72126460565684, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9031, r: -109.59996478330754, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9032, r: -102.76515488055321, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9033, r: -106.49008694498876, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9034, r: -104.60047885658246, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9035, r: -103.23865431194034, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9036, r: -109.03113389582316, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9037, r: -104.99410377732727, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9038, r: -108.27328775941785, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9039, r: -103.20310753817161, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9040, r: -105.29347090036434, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9041, r: -104.10477474369746, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9042, r: -108.29021160849025, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9043, r: -109.24737482122744, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9044, r: -104.50877532207028, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9045, r: -111.05101943785948, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9046, r: -107.83373339846403, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9047, r: -102.73067998884598, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9048, r: -106.3788111058753, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9049, r: -110.83071220614984, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9050, r: -106.11978224614515, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9051, r: -105.50833470131118, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9052, r: -109.4948267298042, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9053, r: -102.49565785224463, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9054, r: -107.27266266277614, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9055, r: -106.94961732240537, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9056, r: -110.7055740826947, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9057, r: -106.37084672761235, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9058, r: -102.35862039184268, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9059, r: -107.92254475428685, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9060, r: -102.39265048421004, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9061, r: -105.7013588921759, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9062, r: -105.01591735039533, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9063, r: -103.58663894170118, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9064, r: -109.39200172456668, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9065, r: -107.53276460006929, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9066, r: -105.89537444462297, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9067, r: -107.9504183635515, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9068, r: -105.63311642568029, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9069, r: -107.34633464632915, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9070, r: -108.52899012876182, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9071, r: -110.12507738258162, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9072, r: -108.80152622897225, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9073, r: -109.11272243017945, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9074, r: -109.98981047310703, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9075, r: -106.91494432201627, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9076, r: -106.32544367161582, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9077, r: -106.71201080783794, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9078, r: -108.9336606152194, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9079, r: -106.72633977478894, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9080, r: -108.40312635731654, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9081, r: -103.28204133712855, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9082, r: -110.93915473733972, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9083, r: -105.84475548032987, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9084, r: -108.59361178274756, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9085, r: -106.73126793404529, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9086, r: -106.97920411498012, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9087, r: -109.25191979157937, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9088, r: -107.45581699850393, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9089, r: -105.7651835558763, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9090, r: -107.01415078757817, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9091, r: -108.63999127631541, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9092, r: -105.0232641081713, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9093, r: -104.78129085095442, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9094, r: -110.94608166966212, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9095, r: -107.95544375567295, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9096, r: -108.01664920250143, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9097, r: -108.42372189236691, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9098, r: -108.64497559190136, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9099, r: -110.22379619961585, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9100, r: -105.0639551693545, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9101, r: -105.6513868435872, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9102, r: -105.44101275090226, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9103, r: -107.70083383187189, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9104, r: -107.4969349796735, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9105, r: -108.9044556322891, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9106, r: -109.59980480907501, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9107, r: -105.88900225881257, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9108, r: -108.16003062961583, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9109, r: -105.82879054072446, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9110, r: -105.82063791279394, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9111, r: -108.8535940012724, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9112, r: -109.85013295848236, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9113, r: -105.70632551858168, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9114, r: -109.28157636964471, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9115, r: -108.59873923624134, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9116, r: -105.44000472164042, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9117, r: -104.85390328584455, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9118, r: -106.33995681849353, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9119, r: -109.64473027032429, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9120, r: -106.72017402546398, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9121, r: -109.88040112017885, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9122, r: -109.7585811222588, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9123, r: -105.26912581428782, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9124, r: -106.81414649008977, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9125, r: -109.92417172977409, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9126, r: -107.11239886013541, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9127, r: -106.87837115509357, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9128, r: -109.03466505351315, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9129, r: -108.92988875266724, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9130, r: -107.25649415298342, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9131, r: -105.11031787851344, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9132, r: -104.7850888328023, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9133, r: -108.47173621104967, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9134, r: -110.5153072754353, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9135, r: -111.26901215031899, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9136, r: -103.5900312071105, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9137, r: -108.07221424645144, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9138, r: -107.80417950196173, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9139, r: -104.22307051821652, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9140, r: -110.48860311991817, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9141, r: -107.5630313392941, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9142, r: -106.43239493855327, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9143, r: -102.8970145609235, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9144, r: -106.43053950966117, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9145, r: -105.83829554825297, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9146, r: -104.91184465526861, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9147, r: -107.59832330089958, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9148, r: -109.57764322644175, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9149, r: -108.62623174597074, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9150, r: -103.97227247696692, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9151, r: -108.68403420898406, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9152, r: -107.82781624983289, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9153, r: -102.484883880535, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9154, r: -108.32061159935022, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9155, r: -108.06757275836853, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9156, r: -102.56975080358997, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9157, r: -104.51673236854468, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9158, r: -107.93171343259084, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9159, r: -110.23704316092184, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9160, r: -106.4305049779032, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9161, r: -104.70937490156788, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9162, r: -106.63837254619892, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9163, r: -105.21317484590719, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9164, r: -103.2058974614413, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9165, r: -106.82163599428907, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9166, r: -106.63460880187138, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9167, r: -103.01450085504166, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9168, r: -103.65798718801777, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9169, r: -110.25252958710892, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9170, r: -106.989423769357, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9171, r: -110.48417428142709, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9172, r: -106.83412692312811, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9173, r: -106.84988974148348, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9174, r: -105.3979698675136, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9175, r: -106.17750909319089, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9176, r: -106.05342721956265, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9177, r: -108.48673811473688, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9178, r: -108.52513889494968, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9179, r: -104.44284512952838, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9180, r: -110.30134416719501, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9181, r: -108.87404955690346, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9182, r: -106.57655415854799, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9183, r: -107.3424521572447, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9184, r: -105.34480442333329, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9185, r: -106.4559709143044, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9186, r: -107.24231584906723, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9187, r: -107.16433612805834, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9188, r: -107.57791052215886, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9189, r: -109.9643425240081, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9190, r: -110.97390934732417, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9191, r: -104.4584549437941, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9192, r: -103.54198920445425, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9193, r: -109.74186435243864, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9194, r: -105.57403387879934, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9195, r: -107.63999610005663, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9196, r: -105.65815666398443, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9197, r: -104.85992207307734, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9198, r: -108.66255005378585, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9199, r: -103.13177309025126, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9200, r: -109.98991098795082, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9201, r: -106.24516131532364, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9202, r: -110.47641512205008, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9203, r: -108.56175072950386, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9204, r: -104.74448021528075, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9205, r: -104.54782905009614, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9206, r: -104.45037403912018, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9207, r: -107.95070154703029, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9208, r: -105.76322247804438, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9209, r: -107.00070075306662, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9210, r: -109.13031546326611, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9211, r: -104.50418332193186, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9212, r: -109.46946676941879, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9213, r: -105.39210690777423, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9214, r: -108.27686765312289, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9215, r: -110.39979133377513, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9216, r: -110.01958270102318, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9217, r: -106.49312837203107, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9218, r: -108.06350675516697, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9219, r: -102.88159483405603, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9220, r: -107.22236660973272, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9221, r: -108.58578698958854, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9222, r: -106.57126931332853, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9223, r: -108.4695437685255, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9224, r: -109.18326641857122, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9225, r: -108.38496470795133, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9226, r: -111.03802081164312, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9227, r: -105.7493935851205, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9228, r: -107.93884825579941, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9229, r: -110.20402871253341, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9230, r: -105.12665791871143, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9231, r: -108.31501935773069, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9232, r: -106.16295340344239, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9233, r: -106.75775702229905, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9234, r: -109.5685653128316, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9235, r: -104.28153191757512, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9236, r: -104.22846186244215, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9237, r: -107.06713469054937, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9238, r: -104.96393202021953, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9239, r: -108.0772738821831, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9240, r: -107.77868495650698, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9241, r: -105.13547832855276, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9242, r: -109.7124608488352, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9243, r: -106.94521422253887, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9244, r: -110.91429546444459, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9245, r: -107.86029123352588, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9246, r: -107.02674366760836, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9247, r: -109.61660673875055, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9248, r: -105.40008985377376, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9249, r: -104.99003195960486, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9250, r: -108.52869592740319, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9251, r: -109.69723601658323, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9252, r: -109.55972469057576, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9253, r: -109.70273950048662, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9254, r: -106.99619695623721, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9255, r: -102.90194339051456, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9256, r: -110.37528308544279, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9257, r: -105.12156426704102, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9258, r: -108.8086756014417, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9259, r: -104.82801299187167, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9260, r: -110.04850291898413, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9261, r: -108.6257631900926, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9262, r: -106.15171831235035, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9263, r: -106.19317105333754, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9264, r: -102.29776463523197, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9265, r: -107.26506348028383, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9266, r: -106.20975546426263, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9267, r: -107.51201411335238, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9268, r: -103.18431246500785, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9269, r: -104.52100651403998, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9270, r: -105.97942980937013, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9271, r: -107.39879192991673, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9272, r: -102.50147337308452, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9273, r: -106.3346431925048, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9274, r: -109.65387794721757, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9275, r: -106.95588987950757, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9276, r: -107.4277494042835, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9277, r: -111.51620982472674, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9278, r: -109.96601490579494, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9279, r: -106.84107873166792, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9280, r: -108.20990919913719, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9281, r: -110.80287760924138, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9282, r: -103.9027762590102, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9283, r: -105.75812932164769, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9284, r: -108.40647996493149, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9285, r: -109.55447641798625, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9286, r: -107.22343483470685, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9287, r: -104.13493659437938, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9288, r: -102.47426128693934, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9289, r: -109.96514114584346, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9290, r: -106.20048318327929, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9291, r: -106.60887314692567, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9292, r: -107.22190306612121, n_steps: 50, elapsed: 00:00:01
