Agent setting:  OrderedDict([('actor_critic_dim', 128), ('n_hidden', 1), ('pi_lr', 0.001), ('qf_vf_lr', 0.001), ('sample_for_eval', False), ('use_true_q', False), ('entropy_scale', 0.05), ('l_param', 6), ('N_param', 64), ('optim_type', 'll_multiple'), ('q_update_type', 'sac'), ('use_replay', True), ('use_target', False), ('batch_size', 32), ('use_baseline', True), ('use_hard_value', False), ('use_scaled_kl', False), ('n_action_points', 128)])
Start run at: 2020-10-13 01:46:47.321069

=== EVAL :: ep: 0, r: -18.903407410190024, n_steps: 50, elapsed: 00:00:00
Train:: ep: 8842, r: -4.950162367581531, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8843, r: -5.333292445231141, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8844, r: -13.260065894191706, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8845, r: -11.92558748514529, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8846, r: -12.495347554276664, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8847, r: -9.541699635594323, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8848, r: -6.134078574281262, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8849, r: -10.416298436421647, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8850, r: -10.747532315554098, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8851, r: -10.52803124033094, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8852, r: -3.8501835343904345, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8853, r: -8.449103773235578, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8854, r: -8.791002835288237, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8855, r: -9.388479587615123, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8856, r: -6.458546904322487, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8857, r: -11.427323784116084, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8858, r: -12.598683791265788, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8859, r: -14.353142252792392, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8860, r: -4.3398735302010625, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8861, r: -10.060096446181973, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8862, r: -13.411124456377662, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8863, r: -9.916669404596437, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8864, r: -8.153103244119436, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8865, r: -9.07209007170288, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8866, r: -9.61269696103384, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8867, r: -5.004386195817754, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8868, r: -15.52209519360215, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8869, r: -6.366463503753491, n_steps: 50, elapsed: 00:00:02
Train:: ep: 8870, r: -7.85919276527416, n_steps: 50, elapsed: 00:00:02
Train:: ep: 8871, r: -6.189494740987538, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8872, r: -5.000287493712624, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8873, r: -11.528802956194033, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8874, r: -10.35121660870021, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8875, r: -6.7205282542613975, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8876, r: -8.008630968854536, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8877, r: -12.337318088481926, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8878, r: -3.505421290363343, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8879, r: -4.764042890049823, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8880, r: -3.56210275437852, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8881, r: -9.068654838801997, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8882, r: -6.263675329696973, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8883, r: -5.511020675956702, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8884, r: -6.018502647371356, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8885, r: -5.809337527419206, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8886, r: -8.80534117551883, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8887, r: -9.373633866814721, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8888, r: -11.963869517404394, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8889, r: -12.901126328318076, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8890, r: -6.6647120270536115, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8891, r: -7.457270242423426, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8892, r: -12.665361782882526, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8893, r: -7.975565323641776, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8894, r: -9.113010165777862, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8895, r: -10.621507710176589, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8896, r: -2.3339627892351955, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8897, r: -1.988898083357271, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8898, r: -8.90516944338251, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8899, r: -14.121389026548785, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8900, r: -14.045157540176042, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8901, r: -5.836906708845288, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8902, r: -10.160075327762245, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8903, r: -8.093671927178423, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8904, r: -4.739567967449505, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8905, r: -5.684789993699283, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8906, r: -12.434815862709984, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8907, r: -6.849530978241565, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8908, r: -8.37654774843115, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8909, r: -7.207997205457605, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8910, r: -6.654683415184226, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8911, r: -6.697164234884038, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8912, r: -5.062259937715713, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8913, r: -6.562296973848583, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8914, r: -5.603587329988782, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8915, r: -7.798431374143165, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8916, r: -3.3643074883760637, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8917, r: -8.948686024689318, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8918, r: -13.121179427407125, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8919, r: -4.937541255101717, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8920, r: -9.271574554259033, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8921, r: -7.865565589738633, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8922, r: -3.918532814010391, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8923, r: -12.897704974831914, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8924, r: -11.908286513897652, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8925, r: -2.7613346468107083, n_steps: 50, elapsed: 00:00:02
Train:: ep: 8926, r: -6.517524765361852, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8927, r: -6.987229892599263, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8928, r: -10.436185855556438, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8929, r: -9.308868320873062, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8930, r: -12.267794980113665, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8931, r: -7.2557150173485105, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8932, r: -6.651541364301482, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8933, r: -10.721191412779241, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8934, r: -10.045369124521232, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8935, r: -6.745990153054704, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8936, r: -12.807930294506717, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8937, r: -6.513323848446124, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8938, r: -9.94197243861045, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8939, r: -10.09492054442545, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8940, r: -8.834131581447108, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8941, r: -6.291777780231118, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8942, r: -4.335725765123675, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8943, r: -9.124314471628232, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8944, r: -4.163342888512234, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8945, r: -13.704180212441342, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8946, r: -11.043149399476283, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8947, r: -4.859869367503064, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8948, r: -2.0997691965078977, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8949, r: -7.196941321336306, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8950, r: -6.892593835990151, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8951, r: -9.380113486993421, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8952, r: -7.7915421784283625, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8953, r: -4.418297626648275, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8954, r: -11.573801979062763, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8955, r: -11.926926311978484, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8956, r: -8.6644543330428, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8957, r: -7.819861869884928, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8958, r: -5.37534615608908, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8959, r: -6.3751878050333595, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8960, r: -9.934814812262466, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8961, r: -7.022727721012517, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8962, r: -7.65222777289976, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8963, r: -6.693032243144404, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8964, r: -6.5584174037671925, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8965, r: -13.01295783776255, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8966, r: -5.347452709634729, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8967, r: -8.195547603479755, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8968, r: -8.827615779990701, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8969, r: -11.936365585652156, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8970, r: -6.365251343422529, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8971, r: -6.880130556627549, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8972, r: -8.476133479866585, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8973, r: -5.303385659284545, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8974, r: -4.651034136935209, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8975, r: -6.248039416709022, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8976, r: -9.230871766918089, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8977, r: -7.608843868716239, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8978, r: -9.373561610321044, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8979, r: -4.9239128600224165, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8980, r: -5.736314067790032, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8981, r: -6.242140489444298, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8982, r: -6.252203243193622, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8983, r: -7.347596363638639, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8984, r: -9.364958132580613, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8985, r: -7.439359021382729, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8986, r: -4.2617697204011264, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8987, r: -5.721575789070388, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8988, r: -10.876869871658608, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8989, r: -6.651856678515319, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8990, r: -5.461273826780783, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8991, r: -8.946639340511213, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8992, r: -5.956592458175015, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8993, r: -11.366497544645958, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8994, r: -6.765773559829326, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8995, r: -9.584898271447365, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8996, r: -11.565914220492074, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8997, r: -11.854351523947111, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8998, r: -7.030849591464698, n_steps: 50, elapsed: 00:00:01
Train:: ep: 8999, r: -4.758754567096825, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9000, r: -6.7048939411744595, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9001, r: -10.101119881563738, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9002, r: -8.31097505093135, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9003, r: -12.262825763579855, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9004, r: -4.370506691051309, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9005, r: -3.56946052553069, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9006, r: -9.616410655932084, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9007, r: -5.728680862314789, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9008, r: -6.252403870455139, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9009, r: -7.682151014009335, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9010, r: -7.59038140335842, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9011, r: -14.850520128152867, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9012, r: -12.201645540664046, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9013, r: -10.535550183878803, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9014, r: -7.694310930009836, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9015, r: -9.210595424678168, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9016, r: -7.669722705498546, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9017, r: -3.321637741832354, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9018, r: -6.108526472231113, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9019, r: -7.900415209441352, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9020, r: -10.754401257037149, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9021, r: -10.235180940370299, n_steps: 50, elapsed: 00:00:02
Train:: ep: 9022, r: -9.026832627071274, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9023, r: -4.908809209472905, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9024, r: -4.499865035955622, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9025, r: -6.8705454751981465, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9026, r: -6.073151810939744, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9027, r: -6.029975367632173, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9028, r: -7.69924062771358, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9029, r: -9.971312777622401, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9030, r: -7.71879963937733, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9031, r: -13.361133752773538, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9032, r: -7.960879446002258, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9033, r: -10.974635846841581, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9034, r: -7.554839776698776, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9035, r: -7.51130275168014, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9036, r: -10.465780705712094, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9037, r: -7.861829349158111, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9038, r: -3.6094999710538533, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9039, r: -6.53732211253885, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9040, r: -9.84595830638222, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9041, r: -10.950052814477937, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9042, r: -4.127434420497041, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9043, r: -5.522239998503947, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9044, r: -10.70460657996841, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9045, r: -8.908930884830845, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9046, r: -5.166984551952959, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9047, r: -7.721383829319283, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9048, r: -9.002938181343634, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9049, r: -9.535529302405127, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9050, r: -10.159232617820761, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9051, r: -5.742941632023191, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9052, r: -14.686493156515064, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9053, r: -6.926641184223515, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9054, r: -5.445713048767073, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9055, r: -5.778866861452029, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9056, r: -8.558163874347944, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9057, r: -5.215166927552169, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9058, r: -7.395820355362842, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9059, r: -11.73266045956691, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9060, r: -6.8598864045185, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9061, r: -5.297860134362463, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9062, r: -6.096869069561394, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9063, r: -7.261938481797367, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9064, r: -5.61566984607492, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9065, r: -7.273027388996799, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9066, r: -4.373094930012124, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9067, r: -4.097657865190558, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9068, r: -10.07159629261172, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9069, r: -10.457865769126451, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9070, r: -5.29581220683198, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9071, r: -13.31222601227231, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9072, r: -6.906948782155839, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9073, r: -11.18462867083709, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9074, r: -7.8989743646845065, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9075, r: -8.623165482127424, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9076, r: -6.606156672777607, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9077, r: -9.59413412292875, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9078, r: -6.3549725549418214, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9079, r: -4.688635105303174, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9080, r: -4.0505790613944574, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9081, r: -6.585528169901212, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9082, r: -9.618925658236302, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9083, r: -10.029074957242825, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9084, r: -6.871257492757156, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9085, r: -3.761739402688113, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9086, r: -3.9714651822127753, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9087, r: -16.795633772716506, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9088, r: -7.601866518838617, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9089, r: -6.296777925383207, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9090, r: -3.6289451552105096, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9091, r: -5.445024414825615, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9092, r: -8.789699304122943, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9093, r: -7.787247912364366, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9094, r: -13.447995623092092, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9095, r: -5.624515224095325, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9096, r: -4.1047235050428155, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9097, r: -4.388534821616488, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9098, r: -10.720831355526183, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9099, r: -6.01722947051594, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9100, r: -8.549880940017648, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9101, r: -8.000342394152383, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9102, r: -9.380752699086276, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9103, r: -6.038862801873882, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9104, r: -9.98791528397783, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9105, r: -4.313419838073445, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9106, r: -12.115215060898013, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9107, r: -10.266168237482582, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9108, r: -10.68701345054777, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9109, r: -4.326727094690676, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9110, r: -4.218227196797603, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9111, r: -4.479511428406212, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9112, r: -9.987810556906815, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9113, r: -4.9797507995538135, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9114, r: -7.131746791871201, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9115, r: -12.797001429331734, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9116, r: -5.451113534409041, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9117, r: -9.249349291802325, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9118, r: -11.816160230885677, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9119, r: -8.869494458233023, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9120, r: -12.08396887413784, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9121, r: -8.941430460160795, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9122, r: -12.407707029903744, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9123, r: -7.022807116077981, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9124, r: -7.188686835888351, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9125, r: -13.947595030405983, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9126, r: -3.5665648065164866, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9127, r: -7.444721522612951, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9128, r: -13.048986370884322, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9129, r: -11.503092744452111, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9130, r: -12.058313455671646, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9131, r: -10.586619002642715, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9132, r: -7.2857195318995895, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9133, r: -7.2838710571927825, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9134, r: -7.322071465132641, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9135, r: -12.881890135014912, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9136, r: -7.252582998345857, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9137, r: -12.134714589712518, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9138, r: -11.87383837483796, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9139, r: -5.724165995227768, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9140, r: -14.207119674937596, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9141, r: -5.905450953974273, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9142, r: -10.103210234344232, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9143, r: -7.71933328746951, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9144, r: -7.134211453116147, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9145, r: -7.987622306422426, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9146, r: -6.611081144257295, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9147, r: -12.098633643186385, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9148, r: -8.95956729812218, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9149, r: -5.526351677688521, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9150, r: -7.818377288996914, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9151, r: -13.108268938690186, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9152, r: -2.6853852084171685, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9153, r: -6.062034623275131, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9154, r: -5.463257825889851, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9155, r: -6.417879753330586, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9156, r: -6.327222790276825, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9157, r: -8.15661862406991, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9158, r: -2.9007210703108925, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9159, r: -6.947349046222608, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9160, r: -4.89350781004153, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9161, r: -6.202610034557307, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9162, r: -10.907615338959944, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9163, r: -9.278876192484434, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9164, r: -7.551328585786938, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9165, r: -7.746529230826801, n_steps: 50, elapsed: 00:00:01
Train:: ep: 9166, r: -8.991732589550422, n_steps: 50, elapsed: 00:00:01
