Agent setting:  OrderedDict([('actor_critic_dim', 128), ('n_hidden', 1), ('pi_lr', 0.001), ('qf_vf_lr', 0.0001), ('sample_for_eval', False), ('use_true_q', False), ('entropy_scale', 0.05), ('l_param', 6), ('N_param', 64), ('optim_type', 'wis'), ('q_update_type', 'sac'), ('use_replay', True), ('use_target', False), ('batch_size', 32), ('use_hard_policy', False), ('use_hard_value', False), ('n_action_points', 128)])
Num. Integration points: 187
Start run at: 2020-10-14 13:12:41.886214

=== EVAL :: ep: 0, r: -18.92101026382486, n_steps: 50, elapsed: 00:00:00
Train:: ep: 7367, r: -3.6418288891698927, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7368, r: -7.6662561063285555, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7369, r: -7.12007562413068, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7370, r: -6.554514469354396, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7371, r: -2.94799242542745, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7372, r: -8.82612451557971, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7373, r: -7.061706872778449, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7374, r: -6.599236418379766, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7375, r: -9.111004683656665, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7376, r: -11.45286271596767, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7377, r: -7.744630221510846, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7378, r: -10.462012632588847, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7379, r: -11.264107209357201, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7380, r: -3.7601127417914175, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7381, r: -10.261932145418147, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7382, r: -5.682291756091007, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7383, r: -5.315992836774478, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7384, r: -12.270260704169552, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7385, r: -11.187207979575385, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7386, r: -9.187027919910022, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7387, r: -8.060975831605756, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7388, r: -7.289363791865945, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7389, r: -8.964863108769261, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7390, r: -2.7901000799764253, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7391, r: -6.668080489725047, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7392, r: -7.655026443445977, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7393, r: -7.372054885994004, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7394, r: -9.150442061333582, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7395, r: -7.863330756189146, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7396, r: -7.919570980782844, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7397, r: -7.966852352655748, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7398, r: -10.386103659546206, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7399, r: -8.642596608354307, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7400, r: -8.872936519246366, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7401, r: -7.09328382048383, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7402, r: -7.893249473528819, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7403, r: -8.731466798126808, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7404, r: -9.034481110355388, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7405, r: -8.698092153687625, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7406, r: -10.276922714346899, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7407, r: -7.340202192406975, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7408, r: -10.154956159456797, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7409, r: -13.473890634432017, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7410, r: -10.67213844626115, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7411, r: -9.571026754645759, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7412, r: -6.541829317841418, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7413, r: -11.35526630429574, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7414, r: -7.540386045105289, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7415, r: -7.34020875516792, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7416, r: -7.651247763190376, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7417, r: -10.294519635576172, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7418, r: -7.07387867802799, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7419, r: -5.285923796550017, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7420, r: -8.251630820277008, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7421, r: -10.48759828920032, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7422, r: -8.026626175624381, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7423, r: -6.40192066965481, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7424, r: -12.526631850907831, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7425, r: -5.79212474992213, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7426, r: -7.0308408405698195, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7427, r: -7.941578071369125, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7428, r: -7.184647184895921, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7429, r: -11.098545433310424, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7430, r: -10.388375682517381, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7431, r: -6.929170394169795, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7432, r: -7.003329481422852, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7433, r: -9.123408335505385, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7434, r: -6.9535442050223155, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7435, r: -10.521515211468046, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7436, r: -11.255445695461399, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7437, r: -9.734573753307794, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7438, r: -5.528936602343791, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7439, r: -3.4673764569842924, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7440, r: -5.837380070520555, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7441, r: -7.086822074391378, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7442, r: -10.678602088169086, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7443, r: -7.826832243549525, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7444, r: -9.517214121856796, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7445, r: -9.942562380440306, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7446, r: -5.26590555668314, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7447, r: -10.330746068461023, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7448, r: -4.356025399449828, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7449, r: -8.745365779611962, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7450, r: -10.58168824964872, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7451, r: -8.706946078955319, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7452, r: -8.905686650756268, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7453, r: -6.730619144889296, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7454, r: -7.854201669073969, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7455, r: -7.306020682368945, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7456, r: -8.954148598961902, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7457, r: -8.491675380871678, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7458, r: -6.7164335510978175, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7459, r: -6.344471756480431, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7460, r: -8.325515380189863, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7461, r: -9.812630231146523, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7462, r: -10.84586624080127, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7463, r: -9.274398166187176, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7464, r: -5.472151595165977, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7465, r: -10.011595082890125, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7466, r: -6.332588818494102, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7467, r: -5.770845007208044, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7468, r: -10.820101886964425, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7469, r: -9.121171888335802, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7470, r: -5.980822552275866, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7471, r: -6.840413452541154, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7472, r: -7.846188101095068, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7473, r: -11.934637237977567, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7474, r: -10.26912987723085, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7475, r: -9.367979692755332, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7476, r: -8.357289596419106, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7477, r: -8.473050031494205, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7478, r: -9.736441346681035, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7479, r: -7.7709187039073075, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7480, r: -11.706737041370406, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7481, r: -7.669386932645731, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7482, r: -9.494128088502139, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7483, r: -6.828577165250731, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7484, r: -10.156093316713768, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7485, r: -7.3305759168442055, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7486, r: -9.818873269382348, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7487, r: -12.566254166214263, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7488, r: -3.911850133503142, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7489, r: -7.667555221324477, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7490, r: -9.016623862004279, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7491, r: -8.919451972938193, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7492, r: -10.663135725899773, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7493, r: -6.104413869390122, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7494, r: -10.036655366517229, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7495, r: -8.923311091235671, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7496, r: -10.896709682200443, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7497, r: -9.269350290173135, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7498, r: -8.955699964134062, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7499, r: -11.086836374054544, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7500, r: -9.839899795779495, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7501, r: -9.54689979480583, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7502, r: -8.677171174529024, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7503, r: -7.28110651198986, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7504, r: -10.6228063136534, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7505, r: -8.048952150936557, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7506, r: -8.454357554398744, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7507, r: -6.908485840386503, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7508, r: -9.089015281569523, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7509, r: -10.773633314163478, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7510, r: -5.097933388274267, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7511, r: -13.616900301315392, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7512, r: -9.97378742643172, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7513, r: -10.484131473096785, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7514, r: -8.130608994165945, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7515, r: -10.411548411523627, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7516, r: -9.653073654504649, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7517, r: -10.24987118472232, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7518, r: -10.04285771496804, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7519, r: -5.802573828444943, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7520, r: -4.973442546991989, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7521, r: -10.33136751847531, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7522, r: -9.032302857821373, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7523, r: -9.932547076343091, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7524, r: -10.027333718610436, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7525, r: -11.2187939414271, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7526, r: -7.139908417608611, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7527, r: -10.314487513799632, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7528, r: -8.248794376728357, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7529, r: -5.984388084773864, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7530, r: -9.93033511867894, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7531, r: -15.217163008234852, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7532, r: -9.174533204405233, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7533, r: -6.233648199679624, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7534, r: -9.922794279827896, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7535, r: -10.27725663313676, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7536, r: -8.205031069414272, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7537, r: -8.302345617752174, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7538, r: -6.784288486908872, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7539, r: -8.112787438815332, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7540, r: -8.70505271228373, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7541, r: -11.859046334177046, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7542, r: -8.359249492820895, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7543, r: -10.17004209917428, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7544, r: -7.707861123870771, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7545, r: -8.31792627646459, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7546, r: -9.24776937554237, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7547, r: -9.358949687632204, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7548, r: -9.47191037951708, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7549, r: -6.288557470122129, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7550, r: -8.707559934161951, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7551, r: -7.224897039121598, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7552, r: -9.417357265566567, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7553, r: -9.740951445691326, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7554, r: -7.337747564656866, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7555, r: -9.066387376239302, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7556, r: -9.089545775101003, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7557, r: -8.06543524127825, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7558, r: -7.837522877663485, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7559, r: -4.324697584132886, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7560, r: -9.24256323521629, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7561, r: -8.823312474173367, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7562, r: -7.100269409384564, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7563, r: -10.752529111173011, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7564, r: -11.256977399137892, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7565, r: -8.594969831853177, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7566, r: -10.1210160082863, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7567, r: -6.041543321850134, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7568, r: -4.173181310452594, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7569, r: -6.096968845980051, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7570, r: -9.670499000476589, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7571, r: -13.63660278244054, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7572, r: -9.621868885933669, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7573, r: -9.022420283503779, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7574, r: -8.180474240446573, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7575, r: -7.626411714165002, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7576, r: -8.926193372620213, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7577, r: -9.312836149155288, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7578, r: -7.358108378504564, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7579, r: -3.441930069199646, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7580, r: -6.582658524974111, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7581, r: -8.761544469923445, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7582, r: -9.995403914871446, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7583, r: -8.2476245923585, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7584, r: -9.450028555398958, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7585, r: -11.950591332113657, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7586, r: -6.530153773082933, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7587, r: -9.849996969682003, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7588, r: -6.265592872300014, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7589, r: -7.653215444723997, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7590, r: -7.9655117515318254, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7591, r: -6.334817528499447, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7592, r: -11.234421050643517, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7593, r: -5.785486263715106, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7594, r: -8.604746452122, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7595, r: -11.882297939737446, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7596, r: -5.79641397303527, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7597, r: -8.117024562100667, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7598, r: -11.1454254814541, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7599, r: -6.3840204936938445, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7600, r: -7.559577194494829, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7601, r: -6.78584621181155, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7602, r: -8.6806258394935, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7603, r: -10.331686472189084, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7604, r: -10.217991866529639, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7605, r: -6.283223030677348, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7606, r: -9.00229959593379, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7607, r: -6.282808201988604, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7608, r: -8.355571028303718, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7609, r: -11.498206625224098, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7610, r: -8.806524818075811, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7611, r: -5.757823635457095, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7612, r: -9.663913828750832, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7613, r: -9.501477152271818, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7614, r: -4.021727165150455, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7615, r: -7.153930901460574, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7616, r: -10.157371488255965, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7617, r: -7.1761423863607945, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7618, r: -7.41018689900721, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7619, r: -8.40686459582843, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7620, r: -3.485330817295854, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7621, r: -11.596982379025874, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7622, r: -7.2479388367358, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7623, r: -6.122390048915234, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7624, r: -9.807630367634601, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7625, r: -8.89582728466632, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7626, r: -10.775017245685936, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7627, r: -9.611731617247411, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7628, r: -5.147430318970277, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7629, r: -4.645935242452489, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7630, r: -9.386309402693971, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7631, r: -7.830724117579225, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7632, r: -5.818820164458783, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7633, r: -8.021393792387542, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7634, r: -6.7697764947921835, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7635, r: -14.816025636510899, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7636, r: -11.536853950182394, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7637, r: -9.287274021375337, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7638, r: -10.042243522045869, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7639, r: -8.344486619276207, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7640, r: -8.649834187380412, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7641, r: -11.703321974385968, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7642, r: -5.4519787867298355, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7643, r: -8.398966176439467, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7644, r: -12.004458026794316, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7645, r: -6.85108517775801, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7646, r: -5.999607641749318, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7647, r: -8.039302426505, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7648, r: -6.67702894676939, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7649, r: -10.51981124564834, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7650, r: -3.010062320236168, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7651, r: -9.1555439322101, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7652, r: -12.658192239941135, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7653, r: -7.42817660580267, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7654, r: -10.883733152540994, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7655, r: -4.205698841103492, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7656, r: -8.215783406355538, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7657, r: -8.739356113009942, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7658, r: -9.140927009458668, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7659, r: -11.311202051259915, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7660, r: -6.581340834789074, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7661, r: -8.06194443793587, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7662, r: -6.186879039117859, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7663, r: -6.952806309344532, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7664, r: -12.768809229508037, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7665, r: -12.433655811210397, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7666, r: -7.715022705224025, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7667, r: -11.48410132092318, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7668, r: -7.00528496236791, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7669, r: -8.721784972058837, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7670, r: -8.580717065427166, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7671, r: -9.336285216824443, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7672, r: -6.578582618216983, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7673, r: -6.428499548479341, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7674, r: -5.882314513146417, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7675, r: -7.051350306358942, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7676, r: -7.987080785665971, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7677, r: -8.478098791759097, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7678, r: -9.496497976887117, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7679, r: -7.936065289322206, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7680, r: -8.327605227348238, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7681, r: -6.582860508965714, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7682, r: -10.812695202404761, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7683, r: -4.016346875405422, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7684, r: -9.187030093591815, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7685, r: -8.66768156726874, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7686, r: -6.24263326321113, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7687, r: -8.113651888548429, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7688, r: -6.247573365302389, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7689, r: -9.766965674280279, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7690, r: -9.426420932115908, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7691, r: -4.612415717582614, n_steps: 50, elapsed: 00:00:01
Train:: ep: 7692, r: -8.04341062684586, n_steps: 50, elapsed: 00:00:01
